:START_ID;:END_ID;year
1526180;13563;1989
1526180;364115;1990
1526180;11222;1989
480483;610362;2000
480483;11230;1998
486287;364133;1980
486287;14055;1996
486287;363689;1981
486287;11230;1998
486287;13247;1997
487259;14055;1996
487259;710423;1981
487259;12697;1993
487259;11230;1998
487259;13247;1997
255174;11230;1998
362181;11240;1993
275310;11240;1993
275310;11849;1994
1839727;13697;1996
1839727;12551;1993
1839727;14480;1993
1839727;11671;1997
1839727;14105;1992
1839727;11553;1997
1839727;12716;1997
1839727;13749;1993
1839727;12983;1997
1839727;13503;1993
1839727;13379;1996
1839727;13127;1998
1839727;11470;1997
1839727;14294;1996
1839727;12631;1993
1839727;13790;1995
1839727;14175;1993
1839727;11240;1993
482272;363682;1989
482272;363784;1985
482272;711402;1988
482272;11243;1994
482272;363565;1989
482272;363507;1989
482272;363892;1989
482272;711603;1984
482272;363581;1987
482272;14111;1992
363682;363541;1986
363682;610966;1993
363682;12443;1990
363682;14111;1992
363682;13117;1995
363682;610497;1995
363682;711402;1988
363682;11243;1994
363682;711676;1993
1361069;610497;1995
1361069;363682;1989
1361069;11243;1994
1526410;11247;1992
1526410;13586;1996
1526410;364115;1990
1526410;13559;1990
1526410;363932;1992
1526410;13150;1989
363518;364054;1991
363518;363932;1992
363518;364067;1987
363518;363697;1994
363518;363590;1989
363518;12359;1989
363518;14280;1996
363518;363593;1984
363518;13263;1994
363518;364115;1990
363518;11771;1994
363518;364126;1993
363518;13150;1989
363518;11247;1992
1825031;363697;1994
1825031;11247;1992
743020;13586;1996
743020;817558;1998
743020;363932;1992
743020;364067;1987
743020;14373;1994
743020;364115;1990
743020;11771;1994
743020;364126;1993
743020;13150;1989
743020;12127;1993
743020;11247;1992
743020;363509;1997
743020;13559;1990
743020;13563;1989
1704166;363877;1998
1704166;14219;1991
1704166;11247;1992
1704166;13586;1996
1704166;817558;1998
1704166;363932;1992
1704432;363877;1998
1704432;11247;1992
1704432;364115;1990
1704171;14344;1993
1704171;13586;1996
1704171;363932;1992
1704171;11683;1995
1704171;363460;1993
1704171;363727;1986
1704171;364115;1990
1704171;363996;1991
1704171;12009;1993
1704171;11247;1992
1704171;13559;1990
1704171;13563;1989
1704196;363877;1998
1704196;363509;1997
1704196;11247;1992
12182;12068;1994
12182;13965;1997
12182;11249;1994
1525678;13446;1996
1525678;11249;1994
1626950;711235;1988
1626950;14511;1994
1626950;11249;1994
1626950;11574;1993
1626950;12346;1992
1626950;710973;1987
1626950;711614;1990
12912;11249;1994
12912;14511;1994
797153;11249;1994
797057;11249;1994
208461;11256;1990
483491;11256;1990
482022;11256;1990
1622835;11256;1990
208514;11256;1990
710321;11256;1990
1623823;11256;1990
1863119;11257;1991
1807260;11257;1991
256824;11257;1991
1526471;13576;1998
1526471;610831;1994
1526471;12961;1994
1526471;13482;1994
1526471;14515;1993
1526471;14527;1997
1526471;816708;1993
1526471;610405;1994
1526471;610294;1994
1526471;11257;1991
1526471;11900;1993
1526471;610814;1995
1732534;11257;1991
710677;13617;1989
710677;710721;1998
710677;14312;1992
710677;11257;1991
710677;711676;1993
710677;11391;1991
1863648;710721;1998
1863648;11257;1991
254212;11272;1998
254212;610814;1995
722585;11272;1998
722585;300809;1999
363966;363906;1987
363966;11272;1998
363966;363678;1996
363966;12704;1997
363966;13732;1998
363966;363738;1990
363966;610524;1998
363966;817512;1994
363966;363756;1993
253437;12704;1997
253437;13732;1998
253437;11272;1998
253437;817512;1994
253437;610524;1998
253437;363678;1996
1626548;11272;1998
482320;11272;1998
1526926;11272;1998
1526926;12443;1990
483312;11272;1998
1627075;11272;1998
488979;11272;1998
1704170;363602;1994
1704170;11276;1997
1704170;14287;1996
1527987;363841;1994
1527987;14373;1994
1527987;11276;1997
1527987;14287;1996
1527987;12697;1993
363602;11276;1997
1399775;11276;1997
1399775;11414;1995
11294;11278;1995
11538;12192;1995
11538;12618;1992
11538;12078;1995
11538;11278;1995
11538;11796;1998
11538;11486;1994
360156;11278;1995
764259;13120;1996
764259;12618;1992
764259;13581;1991
764259;12078;1995
764259;11278;1995
764259;11446;1994
764259;12665;1996
14382;11299;1996
14382;11278;1995
1525458;11278;1995
362368;13697;1996
362368;363778;1992
362368;12805;1993
362368;11538;1991
362368;11286;1992
362368;11294;1994
362368;12192;1995
362368;11299;1996
362368;13101;1991
362368;14382;1991
362368;11703;1994
362368;363709;1996
362368;13120;1996
362368;12618;1992
362368;817492;1992
362368;13784;1992
362368;14043;1998
362368;14556;1993
362368;11486;1994
362368;13668;1991
13635;14148;1993
13635;11411;1994
13635;11677;1996
13635;11294;1994
1627151;12306;1994
1627151;11294;1994
1526365;363924;1988
1526365;610969;1992
1526365;11299;1996
1526365;13355;1990
1526365;12212;1990
1526365;11829;1994
1526365;710973;1987
1526365;364108;1992
1526365;610405;1994
1526365;363367;1989
1526365;711676;1993
301602;11299;1996
301602;363413;1994
301602;610358;1996
301602;12632;1998
301602;14556;1993
301602;11421;1990
301345;363649;1993
301345;11796;1998
301345;363413;1994
301345;363796;1996
301345;300314;1998
301345;363294;1995
301345;11299;1996
301345;610358;1996
301345;363456;1992
301345;363204;1989
301345;610885;1996
301345;13521;1997
301345;14556;1993
301345;12649;1997
301345;14075;1998
357260;11299;1996
1948049;11299;1996
1948049;13813;1998
488271;11299;1996
816872;12650;1993
816872;11299;1996
816872;14382;1991
300459;11299;1996
300459;11376;1996
1525859;12805;1993
1525859;11796;1998
1525859;11803;1991
1525859;13213;1998
1525859;11299;1996
1525859;363709;1996
1525859;817478;1992
1525859;482888;1991
1525859;13390;1990
1525859;363602;1994
1525859;14556;1993
1525859;11369;1996
1525859;12140;1995
301884;11299;1996
301884;13390;1990
301884;13752;1995
301884;14556;1993
482888;610582;1998
482888;11299;1996
482888;610339;1996
482888;610725;1998
482888;13871;1995
482888;610358;1996
482888;610501;1997
482888;817485;1993
482888;363995;1998
482888;11376;1996
482888;610545;1995
482888;489467;1991
542192;11324;1998
193983;11324;1998
610831;816659;1997
610831;301495;1998
610831;11324;1998
610831;710721;1998
610831;364117;1999
610831;610405;1994
610831;12533;1998
359847;11325;1995
1982201;11325;1995
361869;11325;1995
1981505;13872;1998
1981505;14460;1997
1981505;11325;1995
1981505;13959;1993
487733;11325;1995
763375;11325;1995
763008;11325;1995
363603;363272;1990
363603;11533;1993
363603;11822;1994
363603;363446;1993
363603;11966;1996
363603;11327;1998
363603;13773;1996
638056;11327;1998
363446;610369;1996
363446;13773;1996
363446;12441;1996
363446;11327;1998
363446;11966;1996
363446;14495;1997
12376;13697;1996
12376;11530;1997
12376;816661;1991
12376;12954;1996
12376;610209;1994
12376;11329;1998
12376;13767;1995
12376;482888;1991
12376;483913;1991
12376;14181;1995
12376;610545;1995
12376;11519;1995
787360;13832;1994
787360;12823;1992
787360;13355;1990
787360;610358;1996
787360;12346;1992
787360;11329;1998
787360;610372;1994
787360;483913;1991
787360;710233;1990
787360;610911;1995
787360;12394;1992
787360;12912;1989
787360;12954;1996
787360;363683;1993
787360;11945;1990
787360;13030;1997
787360;13566;1994
787360;14087;1989
787360;12577;1991
787360;11574;1993
787360;484169;1991
787360;363854;1991
787360;12136;1998
787360;12150;1994
787360;13686;1993
787360;13199;1989
787360;610703;1996
787360;363924;1988
787360;610209;1994
787360;13739;1996
787360;13750;1996
787360;489467;1991
1621543;11329;1998
1621543;13732;1998
1621543;610524;1998
1621543;817597;1995
11904;11329;1998
11839;816661;1991
11839;610585;1996
11839;12954;1996
11839;363684;1997
11839;11329;1998
11839;14273;1995
11839;610501;1997
11839;13767;1995
11839;482888;1991
11839;11600;1993
11839;12382;1997
11839;12772;1998
11839;14181;1995
11839;12649;1997
11839;363890;1997
1704060;11904;1993
1704060;11329;1998
1704060;13926;1989
1704060;13524;1993
1284580;11329;1998
1704444;11329;1998
1704444;363655;1997
1704444;817485;1993
1704444;610367;2000
363899;11329;1998
363899;363395;1986
363899;711308;1983
363899;11829;1994
363899;363739;1983
358669;11329;1998
363241;11329;1998
363241;610209;1994
363241;14286;1989
363241;363473;1989
363241;363738;1990
363241;12510;1994
741493;817794;1993
741493;364166;1994
741493;363399;1993
741493;610184;1996
741493;711335;1991
741493;12212;1990
741493;711225;1995
741493;610883;1993
741493;11334;1991
741493;610522;1993
741493;610400;1992
741493;364024;1994
741493;363771;1991
1526235;610400;1992
1526235;817794;1993
1526235;11334;1991
787369;610703;1996
787369;610969;1992
787369;12954;1996
787369;711323;1990
787369;610216;1992
787369;11334;1991
787369;301387;1999
787369;300365;1999
787369;710233;1990
787369;610905;1999
787369;12140;1995
787369;13566;1994
740428;710919;1981
740428;363925;1982
740428;710423;1981
740428;363932;1992
740428;711335;1991
740428;12204;1994
740428;363694;1986
740428;363951;1990
740428;610369;1996
740428;11334;1991
740428;363593;1984
740428;363469;1987
841;11899;1995
841;11334;1991
710250;610944;1995
710250;610193;1995
710250;363796;1996
710250;12447;1992
710250;488362;1991
710250;12212;1990
710250;610358;1996
710250;12346;1992
710250;710973;1987
710250;363200;1996
710250;11339;1990
710250;610911;1995
710250;610545;1995
710250;13686;1993
710250;711676;1993
1704244;364036;1992
1704244;11339;1990
363541;364036;1992
363541;364054;1991
363541;13355;1990
363541;11839;1990
363541;13247;1997
363541;363460;1993
363541;816581;1994
363541;11339;1990
363541;12009;1993
816776;11339;1990
164233;11339;1990
817640;14336;1989
817640;480392;1992
817640;13065;1990
817640;363533;1993
817640;11796;1998
817640;363927;1991
817640;11807;1995
817640;12447;1992
817640;610850;1993
817640;13732;1998
817640;817577;1997
817640;11339;1990
817640;13524;1993
817640;363862;1995
817640;817512;1994
817640;13417;1994
817640;11636;1994
817640;363764;1996
817640;817016;1994
817640;363771;1991
817640;711676;1993
164605;11339;1990
164605;12212;1990
164605;363771;1991
1679607;491665;1995
1679607;610321;1996
1679607;11927;1993
1679607;610712;1997
1679607;11544;1996
1679607;11568;1994
1679607;13109;1992
1679607;11703;1994
1679607;14267;1998
1679607;710973;1987
1679607;13642;1995
1679607;13904;1993
1679607;11345;1991
1679607;11608;1995
1679607;11361;1993
1679607;13668;1991
1679607;14566;1994
1679607;11499;1997
1679607;610542;1997
741443;610865;1998
741443;610362;2000
741443;13120;1996
741443;14273;1995
741443;363456;1992
741443;11346;1995
741443;11899;1995
363552;610843;1994
363552;11829;1994
363552;711737;1992
363552;610882;1997
363552;11843;1995
363552;363592;1990
363552;11346;1995
363552;610938;1999
363552;610431;1996
363552;14468;1994
363552;610440;1997
363552;610953;1993
363552;610966;1993
363552;12441;1996
363552;12443;1990
363552;14009;1996
363552;11985;1989
363552;363762;1991
363552;14087;1989
363552;363796;1996
363552;363846;1991
363552;363862;1995
363552;363917;1999
363552;363924;1988
363552;13719;1994
363552;13225;1994
363552;12720;1989
363552;13773;1996
363552;363995;1998
363552;12772;1998
363552;610801;1997
363552;711676;1993
301141;363456;1992
301141;363649;1993
301141;610608;1993
301141;11346;1995
301141;11803;1991
610966;610688;1997
610966;11346;1995
363294;363617;1999
363294;820362;2000
363294;817620;1994
363294;11350;1995
363918;610944;1995
363918;363413;1994
363918;363294;1995
363918;364099;1995
363918;11350;1995
363918;363487;1995
363918;12151;1996
710860;13374;1992
710860;610371;1994
710860;11350;1995
710860;13928;1991
710860;12394;1992
710860;710250;1987
710860;13445;1992
710860;610986;1995
710860;14507;1994
710860;11459;1993
710860;14048;1990
710860;14563;1993
710860;14058;1990
710860;13062;1989
710860;363294;1995
710860;13105;1994
710860;363843;1990
710860;12101;1997
710860;13686;1993
710860;14203;1990
710860;363389;1990
710860;11645;1989
710860;13213;1998
710860;363432;1987
710860;363945;1996
710860;14271;1994
710860;11750;1992
710860;14324;1991
710860;364021;1990
710860;711676;1993
13515;11350;1995
13515;12632;1998
13515;817114;1992
13515;363294;1995
816815;11369;1996
817670;11369;1996
363413;711552;1996
363413;12355;1997
363413;363812;1995
363413;11369;1996
363413;363726;1995
363413;11663;1998
363413;363345;1996
363413;363573;1995
363413;610870;1998
363413;817399;1994
542391;817348;1992
542391;11369;1996
542391;11663;1998
542391;363345;1996
542391;12311;1997
275608;11369;1996
816669;11369;1996
816669;12343;1995
816669;12311;1997
817398;11369;1996
301305;817348;1992
301305;11369;1996
301305;363573;1995
301305;363413;1994
817348;11369;1996
817348;363276;1995
817348;12632;1998
11803;610885;1996
11803;11376;1996
11803;711378;1998
543127;11376;1996
543127;610892;1997
301639;11376;1996
301639;12632;1998
489467;610582;1998
489467;817174;1993
489467;12954;1996
489467;363294;1995
489467;610358;1996
489467;11376;1996
489467;817139;1998
13655;12382;1997
13655;11376;1996
13037;13213;1998
13037;13360;1997
13037;817211;1995
13037;300867;1998
13037;13515;1995
13037;14443;1995
13037;364140;1995
13037;11378;1997
787411;11796;1998
787411;12823;1992
787411;13355;1990
787411;711225;1995
787411;11839;1990
787411;610372;1994
787411;483913;1991
787411;610911;1995
787411;12394;1992
787411;12912;1989
787411;11381;1989
787411;364165;1991
787411;491665;1995
787411;610969;1992
787411;363683;1993
787411;13566;1994
787411;12577;1991
787411;363854;1991
787411;13199;1989
787411;610209;1994
787411;13739;1996
787411;610758;1994
787411;364017;1998
787411;489467;1991
363950;11815;1998
363950;13355;1990
363950;13868;1989
363950;14383;1993
363950;610358;1996
363950;610872;1997
363950;12346;1992
363950;711235;1988
363950;610372;1994
363950;364105;1985
363950;364118;1985
363950;11867;1998
363950;12394;1992
363950;710250;1987
363950;11381;1989
363950;610944;1995
363950;13445;1992
363950;491665;1995
363950;711320;1991
363950;711323;1990
363950;11421;1990
363950;363677;1987
363950;363683;1993
363950;11945;1990
363950;13482;1994
363950;14515;1993
363950;363201;1982
363950;363206;1993
363950;363721;1980
363950;11476;1994
363950;610545;1995
363950;711422;1987
363950;363798;1991
363950;363289;1991
363950;12577;1991
363950;11574;1993
363950;710973;1987
363950;363349;1991
363950;363861;1983
363950;13153;1994
363950;363367;1989
363950;363370;1981
363950;363895;1983
363950;610703;1996
363950;363921;1982
363950;363924;1988
363950;610712;1997
363950;710552;1985
363950;363432;1987
363950;363433;1985
363950;610216;1992
363950;363948;1985
363950;711614;1990
363950;610758;1994
363950;363466;1983
363950;363479;1992
363950;364004;1987
363950;710126;1986
363950;13296;1993
363950;711676;1993
480918;363275;1977
480918;364180;1979
480918;710423;1981
480918;363830;1979
480918;363852;1982
480918;363729;1979
480918;363479;1992
480918;363370;1981
480918;363891;1981
480918;11381;1989
480918;363258;1981
764139;12954;1996
764139;13566;1994
764139;13355;1990
764139;13871;1995
764139;610358;1996
764139;12394;1992
764139;11381;1989
760225;610712;1997
760225;12831;1994
760225;12845;1995
760225;364017;1998
760225;11385;1998
361784;11385;1998
741454;817674;1991
741454;363673;1997
741454;14267;1998
741454;300890;1998
741454;11385;1998
1708226;364099;1995
1708226;610986;1995
1708226;363918;1991
1708226;12272;1991
1708226;12656;1995
1708226;14419;1998
1708226;11385;1998
1801548;11385;1998
360477;11385;1998
360477;13501;1996
265577;11385;1998
1623346;12961;1994
1623346;14312;1992
1623346;14515;1993
1623346;12150;1994
1623346;14203;1990
1623346;11391;1991
489399;710677;1984
489399;13996;1998
489399;816595;1995
489399;610405;1994
489399;610669;1997
489399;364150;1986
489399;11391;1991
1981943;11391;1991
1528659;816917;1993
1528659;13482;1994
1528659;14380;1992
1528659;14515;1993
1528659;14519;1992
1528659;12088;1993
1528659;610235;1994
1528659;610405;1994
1528659;610814;1995
1528659;11391;1991
487887;11391;1991
1325125;11391;1991
363609;13431;1993
363609;13378;1994
363609;11397;1993
363609;610953;1993
363609;14327;1992
363609;14329;1989
363609;13787;1996
363609;363391;1993
13765;711737;1992
13765;13787;1996
13765;11397;1993
363599;11397;1993
363599;363846;1991
363599;14507;1994
363599;14329;1989
363599;363900;1986
363599;711737;1992
14329;13378;1994
14329;11397;1993
14329;12584;1993
14329;13431;1993
14329;711737;1992
14329;13787;1996
256539;11397;1993
256539;363846;1991
256539;14327;1992
256539;711737;1992
256539;12599;1994
1707200;13760;1997
1707200;11401;1995
1707200;610846;1994
817030;12551;1993
817030;11401;1995
684;13466;1997
684;11405;1989
684;13438;1994
541675;11405;1989
643438;363847;1993
643438;11405;1989
363416;363847;1993
363416;11405;1989
363416;14446;1992
363416;363608;1988
363416;13466;1997
363416;363291;1990
363416;13438;1994
1083;363909;1981
1083;11405;1989
1083;363282;1981
1083;363416;1987
1083;363811;1981
1083;363940;1983
1083;363565;1989
1083;363823;1985
1083;710192;1979
1083;12082;1994
1083;363579;1981
1083;363970;1981
1083;363847;1993
1083;363985;1986
1083;610783;1993
1083;363374;1979
363621;12076;1997
363621;11406;1997
363621;710928;1979
363621;711323;1990
14511;13710;1996
14511;11406;1997
1621131;11406;1997
511182;11406;1997
484255;11411;1994
484255;12716;1997
484255;11677;1996
1525850;11411;1994
1528747;11411;1994
616477;11411;1994
355924;11411;1994
1527645;11832;1993
1527645;11411;1994
1362753;13872;1998
1362753;11411;1994
488332;11411;1994
1527988;12644;1990
1527988;14024;1996
1527988;11411;1994
1527988;11832;1993
1981763;11411;1994
710400;12705;1997
710400;363213;1994
710400;11414;1995
710400;710776;1996
710400;711676;1993
1400991;11414;1995
1708105;363488;1996
1708105;11745;1995
1708105;11414;1995
361880;14545;1993
361880;11414;1995
644080;363488;1996
644080;363673;1997
644080;14068;1997
644080;11414;1995
363452;363602;1994
363452;11414;1995
11934;11414;1995
363743;14336;1989
363743;364054;1991
363743;11803;1991
363743;610883;1993
363743;364102;1980
363743;363597;1989
363743;363665;1983
363743;11418;1993
363743;11424;1998
363743;711335;1991
363743;610484;1992
363743;14529;1994
363743;363209;1980
363743;363211;1993
363743;363214;1992
363743;711378;1998
363743;363771;1991
363743;363773;1983
363743;363270;1981
363743;710919;1981
363743;710423;1981
363743;13647;1998
363743;363865;1982
363743;363875;1987
363743;363898;1983
363743;363913;1982
363743;363406;1985
363743;363951;1990
363743;13751;1997
363743;363461;1985
363743;363518;1983
1623916;11418;1993
1623916;610716;1999
363677;817169;1991
363677;12346;1992
363677;11421;1990
363677;363683;1993
363677;13485;1994
363677;11474;1992
363677;11476;1994
363677;363798;1991
363677;363289;1991
363677;12577;1991
363677;363812;1995
363677;816951;1999
363677;710973;1987
363677;610712;1997
363677;14267;1998
363677;610749;1995
363677;363479;1992
363677;12786;1996
363370;13355;1990
363370;13870;1994
363370;12346;1992
363370;711235;1988
363370;610892;1997
363370;364118;1985
363370;710250;1987
363370;610935;1995
363370;11421;1990
363370;363677;1987
363370;12447;1992
363370;363683;1993
363370;363710;1990
363370;363206;1993
363370;11476;1994
363370;610545;1995
363370;13566;1994
363370;363277;1987
363370;363798;1991
363370;363289;1991
363370;12577;1991
363370;363812;1995
363370;11574;1993
363370;11580;1991
363370;710973;1987
363370;12632;1998
363370;14181;1995
363370;363367;1989
363370;363383;1997
363370;363948;1985
363370;610749;1995
363370;14273;1995
363370;363479;1992
363370;364004;1987
363370;710126;1986
1627720;11421;1990
364001;12831;1994
364001;363557;1985
364001;610358;1996
364001;12346;1992
364001;711235;1988
364001;364118;1985
364001;610911;1995
364001;710250;1987
364001;14482;1989
364001;363677;1987
364001;11421;1990
364001;363683;1993
364001;11945;1990
364001;363710;1990
364001;11476;1994
364001;610545;1995
364001;363259;1992
364001;710973;1987
364001;363349;1991
364001;710552;1985
364001;363948;1985
364001;363479;1992
364001;364004;1987
364001;710126;1986
361579;13616;1991
361579;12562;1992
361579;12500;1994
361579;11421;1990
363758;710400;1989
363758;363907;1980
363758;11423;1991
363758;363553;1987
363758;364094;1980
363758;363874;1985
363758;363891;1981
363758;363390;1989
363266;364063;1996
363266;363569;1986
363266;711235;1988
363266;711769;1986
363266;364130;1988
363266;363622;1980
363266;363643;1982
363266;364157;1987
363266;363662;1979
363266;11423;1991
363266;363705;1992
363266;363205;1979
363266;710860;1984
363266;363729;1979
363266;363258;1981
363266;363780;1981
363266;363790;1979
363266;363297;1982
363266;363824;1982
363266;363830;1979
363266;710973;1987
363266;363852;1982
363266;363855;1980
363266;14166;1993
363266;14190;1996
363266;363379;1987
363266;363915;1982
363266;363931;1978
363266;363437;1981
363266;363955;1981
363266;363957;1979
363266;482750;1995
363266;364006;1982
363266;363500;1981
363266;363517;1986
1528697;364072;1991
1528697;11423;1991
364094;710400;1989
364094;363553;1987
364094;363907;1980
364094;363210;1981
364094;363883;1983
364094;363213;1994
364094;363758;1980
364094;364083;1984
364094;363485;1980
364094;11423;1991
361943;364032;1988
361943;13581;1991
361943;12431;1992
361943;12562;1992
361943;11424;1998
361943;11703;1994
361943;12108;1993
361943;13779;1991
361943;363475;1992
361943;12120;1989
361943;11870;1997
361943;13794;1993
1704129;11424;1998
1704129;14471;1989
1704129;710102;1987
1704129;610716;1999
1704129;12861;1992
360769;11424;1998
970977;11424;1998
12033;11445;1997
487130;11445;1997
1527423;11445;1997
764533;11446;1994
764153;11446;1994
1285232;11521;1990
1285232;710928;1979
1285232;14482;1989
1285232;11459;1993
1285232;12996;1990
1285232;711394;1981
1285232;817637;1999
1285232;12150;1994
364076;14048;1990
364076;11459;1993
481442;11459;1993
363983;13374;1992
363983;610371;1994
363983;13390;1990
363983;12371;1994
363983;363645;1991
363983;610970;1994
363983;363679;1990
363983;363709;1996
363983;11459;1993
363983;363206;1993
363983;363216;1988
363983;12579;1992
363983;11645;1989
363983;363389;1990
363983;14249;1990
363983;14271;1994
363983;363984;1986
363983;363486;1996
363983;364023;1991
363983;489467;1991
1839745;12037;1996
1839745;11470;1997
1839745;13749;1993
1839745;13309;1997
1839745;14175;1993
1363769;11470;1997
363662;363660;1983
363662;710552;1985
363662;12831;1994
363662;13731;1996
363662;363815;1983
363662;363817;1992
363662;363945;1996
363662;711603;1984
363662;363843;1990
363662;363339;1989
363662;11472;1997
363662;363601;1992
363662;363489;1991
797824;12569;1993
797824;363677;1987
797824;363555;1992
797824;13496;1995
797824;11472;1997
797824;14190;1996
507022;11472;1997
363843;13580;1994
363843;13463;1994
363843;610585;1996
363843;12831;1994
363843;13731;1996
363843;363945;1996
363843;12599;1994
363843;11472;1997
363843;816885;1998
363843;13821;1994
1948454;13731;1996
1948454;363945;1996
1948454;11472;1997
1948454;711603;1984
798418;363667;1993
798418;13731;1996
798418;363945;1996
798418;11472;1997
644772;11472;1997
1947533;363339;1989
1947533;11472;1997
1947533;711603;1984
742738;363660;1983
742738;711603;1984
742738;363844;1995
742738;363339;1989
742738;11472;1997
742738;363489;1991
742738;364006;1982
742738;610279;1996
742738;13933;1994
516252;11472;1997
516252;610870;1998
363505;12076;1997
363505;363279;1990
363505;363601;1992
363505;11474;1992
363505;14519;1992
363385;364032;1988
363385;363656;1988
363385;364181;1989
363385;363812;1995
363385;610986;1995
363385;610231;1998
363385;14519;1992
363385;364100;1988
363385;363206;1993
363385;363601;1992
363385;11474;1992
363385;363349;1991
363385;363487;1995
363385;363238;1991
363643;363569;1986
363643;364081;1984
363643;12407;1990
363643;363646;1984
363643;363660;1983
363643;363667;1993
363643;11474;1992
363643;363792;1983
363643;363815;1983
363643;710450;1984
363643;363317;1983
363643;363350;1984
363643;363915;1982
363643;363438;1993
363643;363978;1984
363643;363517;1986
1622246;300645;1999
1622246;363238;1991
1622246;11474;1992
1622246;14519;1992
1622246;12382;1997
542187;610191;1998
542187;11474;1992
1802688;363555;1992
1802688;363310;1993
1802688;363339;1989
1802688;363601;1992
1802688;11474;1992
1802688;364002;1991
1802688;363505;1988
363815;11521;1990
363815;363915;1982
363815;363660;1983
363815;610191;1998
363815;363792;1983
363815;364181;1989
363815;364081;1984
363815;363317;1983
363815;363710;1990
363815;11474;1992
363815;363350;1984
363815;11997;1994
363815;363505;1988
363815;363646;1984
1621686;11476;1994
363830;13445;1992
363830;363921;1982
363830;14482;1989
363830;363677;1987
363830;363557;1985
363830;363948;1985
363830;363950;1981
363830;364086;1986
363830;710973;1987
363830;11476;1994
363830;363370;1981
363830;710250;1987
363830;364013;1989
363830;363259;1992
363830;13566;1994
488321;364180;1979
488321;363559;1985
488321;710973;1987
488321;11476;1994
488321;364001;1980
711235;610822;1993
711235;14478;1991
711235;610321;1996
711235;11541;1994
711235;711323;1990
711235;14368;1993
711235;710973;1987
711235;363206;1993
711235;300365;1999
711235;13521;1997
711235;11476;1994
711235;11997;1994
711235;489182;1995
711235;13153;1994
711235;12786;1996
711235;610935;1995
711235;14203;1990
711235;711676;1993
360435;11483;1996
1979681;13731;1996
1979681;11483;1996
1688981;364107;1994
1688981;11483;1996
1708215;11817;1994
1708215;364107;1994
1708215;14068;1997
1708215;11483;1996
1626787;610244;1995
1626787;610277;1999
1626787;711225;1995
1626787;610321;1996
1626787;13304;1997
1626787;12057;1998
1626787;11483;1996
644027;11483;1996
642937;11753;1995
642937;364107;1994
642937;363663;1997
642937;11666;1996
642937;11483;1996
711323;610321;1996
711323;13870;1994
711323;610872;1997
711323;711225;1995
711323;301136;1999
711323;610905;1999
711323;710233;1990
711323;14529;1994
711323;11483;1996
711323;610538;1992
711323;816875;1995
711323;490789;1998
711323;300838;1999
711323;363306;1998
711323;300365;1999
711323;11608;1995
711323;711018;1996
711323;12140;1995
711323;363897;1994
711323;610703;1996
711323;610712;1997
711323;363417;1994
711323;711614;1990
711323;610244;1995
711323;13767;1995
711323;363991;1997
711323;485860;1998
711323;610277;1999
711323;12777;1998
711323;301548;1999
711323;13304;1997
711323;711676;1993
1689352;13904;1993
1689352;364034;1993
1689352;11483;1996
1689352;610870;1998
364107;11483;1996
364107;13520;1997
364107;11643;1998
1689806;11483;1996
1625418;816789;1997
1625418;363417;1994
1625418;12057;1998
1625418;710940;1996
1625418;817573;1998
1625418;817327;1995
1625418;301387;1999
1625418;300365;1999
1625418;301013;1999
1625418;301658;1999
1625418;11483;1996
1625418;816875;1995
1625418;610670;2000
1625418;816885;1998
711603;13871;1995
711603;13360;1997
711603;610872;1997
711603;610369;1996
711603;363592;1990
711603;364108;1992
711603;364111;1990
711603;12394;1992
711603;14443;1995
711603;364140;1995
711603;710250;1987
711603;610812;1996
711603;610953;1993
711603;710283;1996
711603;14009;1996
711603;11486;1994
711603;14048;1990
711603;711402;1988
711603;363762;1991
711603;363255;1989
711603;11518;1990
711603;11519;1995
711603;363778;1992
711603;13065;1990
711603;13602;1996
711603;13117;1995
711603;363843;1990
711603;12647;1995
711603;13686;1993
711603;610178;1997
711603;710552;1985
711603;363945;1996
711603;363487;1995
711603;363489;1991
711603;14329;1989
711603;711676;1993
711603;13821;1994
362141;11486;1994
362141;11775;1989
598584;11499;1997
598584;363566;1993
598584;816664;1994
363566;363589;1998
363566;11499;1997
542682;14002;1995
542682;11499;1997
11219;14273;1995
11219;13965;1997
11219;610870;1998
11219;12599;1994
11219;11511;1993
11219;13821;1994
11219;12831;1994
295;364034;1993
295;12805;1993
295;610870;1998
295;817211;1995
295;610369;1996
295;13933;1994
295;363645;1991
295;610448;1993
295;610986;1995
295;363692;1989
295;363709;1996
295;710860;1984
295;13037;1991
295;11511;1993
295;363778;1992
295;363294;1995
295;817502;1994
295;363918;1991
295;610193;1995
295;816635;1994
295;13213;1998
610685;11511;1993
740630;364109;1989
740630;363380;1988
740630;11517;1992
490608;12896;1997
490608;12905;1994
490608;364109;1989
490608;363380;1988
490608;364124;1991
490608;11517;1992
740592;364109;1989
740592;11517;1992
363421;363530;1990
363421;14355;1991
363421;363682;1989
363421;13225;1994
363421;11829;1994
363421;13117;1995
363421;363862;1995
363421;363762;1991
363421;711676;1993
363421;11518;1990
998951;364036;1992
998951;301516;1999
998951;610522;1993
998951;363996;1991
998951;11518;1990
300525;14087;1989
300525;364147;1986
300525;489467;1991
300525;11518;1990
1803538;14468;1994
1803538;480392;1992
1803538;13065;1990
1803538;363796;1996
1803538;11807;1995
1803538;363552;1986
1803538;610850;1993
1803538;13225;1994
1803538;711737;1992
